take_id,frame_count,annotation_override_frames,detector_evaluated_frames,detector_hand_present_frames,detector_hand_missing_frames,unannotated_frames,reference_error_frames,detector_elapsed_ms,elapsed_wall_time_s,worker_pid
P01_BLUE_S_take_0005,172,61,111,111,0,0,0,3710.910199999489,4.0014113000002,26504
P01_BLUE_S_take_0006,175,51,124,124,0,0,0,3970.01999999884,4.448395899999923,23684
P01_BLUE_S_take_0007,172,50,122,122,0,0,0,4111.267800002224,4.418604599999981,23684
P01_BLUE_S_take_0008,175,50,125,125,0,0,0,4214.642999997068,4.705222900000081,13740
P01_BLUE_S_take_0009,167,42,125,125,0,0,0,4244.353500002489,4.54302430000007,25208
P01_BLUE_S_take_0010,165,44,121,121,0,0,0,4170.241799996802,4.471136600000136,19472
P01_BLUE_T_take_0001,165,49,116,116,0,0,0,3956.2710999994124,4.245506099999602,25208
P01_BLUE_T_take_0002,176,55,121,121,0,0,0,3942.848100001356,4.401550799999768,24320
P01_BLUE_T_take_0003,167,60,107,107,0,0,0,3642.0159999938733,3.9059141000002455,7280
P01_BLUE_T_take_0004,169,51,118,118,0,0,0,4022.77150000009,4.319886799999949,23684
P01_BLUE_T_take_0005,167,52,115,115,0,0,0,3964.188100001593,4.24386289999984,27164
P01_BLUE_T_take_0006,169,50,119,119,0,0,0,4071.1813999992046,4.363223500000004,13740
P01_BLUE_T_take_0007,167,57,110,110,0,0,0,3761.371200002486,4.027486699999827,26520
P01_BLUE_T_take_0008,168,42,126,126,0,0,0,4285.583700002462,4.580084600000191,13740
P01_BLUE_T_take_0009,167,52,115,115,0,0,0,3896.949600001335,4.1976683000002595,22812
P01_BLUE_T_take_0010,166,44,122,122,0,0,0,4167.645099996207,4.47214699999995,22812
P01_BLUE_U_take_0001,163,40,123,123,0,0,0,4254.392800000915,4.561925700000302,23684
P01_BLUE_U_take_0002,162,51,111,111,0,0,0,3904.682499999126,4.172883799999909,13740
P01_BLUE_U_take_0003,158,49,109,109,0,0,0,3733.704299997953,4.009180900000047,30392
P01_BLUE_U_take_0004,160,45,115,115,0,0,0,4035.0144999988515,4.318421899999976,30392
P01_BLUE_U_take_0005,163,45,118,118,0,0,0,4089.3070000006446,4.393090399999892,13740
P01_BLUE_U_take_0006,164,39,125,125,0,0,0,4311.427299998741,4.61311220000016,27164
P01_BLUE_U_take_0007,163,55,108,108,0,0,0,3648.2752999968397,3.9108992999999828,23020
P01_BLUE_U_take_0008,162,52,110,110,0,0,0,3697.588699995322,3.9722916999999143,23020
P01_BLUE_U_take_0009,163,42,121,121,0,0,0,4073.597699999027,4.380313499999829,5692
P01_BLUE_U_take_0010,163,45,118,118,0,0,0,3992.535900002167,4.282699600000342,18664
P01_BLUE_V_take_0001,167,52,115,115,0,0,0,3843.479399998614,4.12324609999996,18664
P01_BLUE_V_take_0002,165,52,113,113,0,0,0,3864.468200000829,4.126308499999595,7280
P01_BLUE_V_take_0003,164,51,113,113,0,0,0,3858.4415999957855,4.15621020000026,26520
P01_BLUE_V_take_0004,161,47,114,114,0,0,0,3715.0197999999364,3.9989127999997436,5692
P01_BLUE_V_take_0005,164,47,117,117,0,0,0,4026.488600002722,4.3102231000002575,22812
P01_BLUE_V_take_0006,162,54,108,108,0,0,0,3652.6444000000993,3.906530400000065,5692
P01_BLUE_V_take_0007,166,42,124,124,0,0,0,4043.91289999694,4.350116800000251,26504
P01_BLUE_V_take_0008,163,44,119,119,0,0,0,4036.0208000001876,4.322549499999695,30392
P01_BLUE_V_take_0009,165,54,111,111,0,0,0,3718.094100005146,4.0053469999998015,27164
P01_BLUE_V_take_0010,164,45,119,119,0,0,0,4124.404200000299,4.410192199999983,26504
P01_BLUE_W_take_0001,164,51,113,113,0,0,0,3800.1645000008466,4.082326499999908,23684
P01_BLUE_W_take_0002,161,55,106,106,0,0,0,3561.392300000989,3.8250990000001366,18664
P01_BLUE_W_take_0003,163,58,105,105,0,0,0,3548.2011999979477,3.791903100000127,23252
P01_BLUE_W_take_0004,159,54,105,105,0,0,0,3576.6082000000097,3.8234680999999,26520
P01_BLUE_W_take_0005,163,55,108,108,0,0,0,3717.429100001482,3.9778980999999476,24320
P01_BLUE_W_take_0006,161,66,95,95,0,0,0,3120.2149999994617,3.358374299999923,30392
P01_BLUE_W_take_0007,163,42,121,121,0,0,0,3987.3397000005752,4.275423500000215,16028
P01_BLUE_W_take_0008,160,53,107,107,0,0,0,3611.4715999979126,3.8783117000002676,23252
P01_BLUE_W_take_0009,163,48,115,115,0,0,0,3858.8917999986734,4.151558399999885,19472
P01_BLUE_W_take_0010,164,48,116,116,0,0,0,3933.3373999993455,4.2232435000000805,13740
P01_BLUE_Y_take_0001,166,49,117,117,0,0,0,4024.9577999989015,4.324618599999667,23684
P01_BLUE_Y_take_0002,161,45,116,116,0,0,0,4005.9571000024334,4.291523099999722,23252
P01_BLUE_Y_take_0003,169,50,119,119,0,0,0,4010.6620000024122,4.303228700000091,23020
P01_BLUE_Y_take_0004,168,42,126,126,0,0,0,4188.78020000102,4.493118599999889,23020
P01_BLUE_Y_take_0005,168,50,118,118,0,0,0,3972.695399996155,4.270664000000124,5692
P01_BLUE_Y_take_0006,167,51,116,116,0,0,0,3870.532200003254,4.138423399999738,30392
P01_BLUE_Y_take_0007,168,50,118,118,0,0,0,3990.406299998085,4.283239700000195,18664
P01_BLUE_Y_take_0008,163,50,113,113,0,0,0,3896.0460999983297,4.196465699999862,25208
P01_BLUE_Y_take_0009,167,48,119,119,0,0,0,3983.674100000826,4.273971099999926,23252
P01_BLUE_Y_take_0010,161,61,100,100,0,0,0,3289.493399998264,3.544815899999776,24320
P01_WHITE_A_take_0001,182,58,124,124,0,0,0,4286.0497000024225,4.618186200000309,16028
P01_WHITE_A_take_0002,182,54,128,128,0,0,0,4534.044500002437,4.86138579999988,19472
P01_WHITE_A_take_0003,181,57,124,124,0,0,0,4169.662700000572,4.530905699999948,25208
P01_WHITE_A_take_0004,181,54,127,127,0,0,0,4312.676900005954,4.6824343000002955,7280
P01_WHITE_A_take_0005,181,60,121,121,0,0,0,4033.531299997321,4.3891717999999855,27164
P01_WHITE_A_take_0006,182,59,123,123,0,0,0,4200.63989999835,4.522165899999891,25208
P01_WHITE_A_take_0007,181,62,119,119,0,0,0,4038.554400000976,4.400440899999921,26520
P01_WHITE_A_take_0008,181,49,132,132,0,0,0,4496.530799998709,4.898833400000058,22812
P01_WHITE_A_take_0009,181,55,126,126,0,0,0,4173.676800000067,4.55264920000036,26504
P01_WHITE_A_take_0010,182,61,121,121,0,0,0,4225.431300002128,4.535596499999883,7280
P01_WHITE_B_take_0001,181,61,120,120,0,0,0,4031.0391000007257,4.406668900000113,23684
P01_WHITE_B_take_0002,182,58,124,124,0,0,0,4251.73660000155,4.544569499999852,27164
P01_WHITE_B_take_0003,182,54,128,128,0,0,0,4316.910100001678,4.650721699999849,26520
P01_WHITE_B_take_0004,179,54,125,125,0,0,0,4158.643900000698,4.595985999999812,26504
P01_WHITE_B_take_0005,180,57,123,123,0,0,0,3914.999600003739,4.424601499999881,5692
P01_WHITE_B_take_0006,180,53,127,127,0,0,0,4362.196699999913,4.726941899999929,18664
P01_WHITE_B_take_0007,180,52,128,128,0,0,0,4293.399799999406,4.669336299999941,30392
P01_WHITE_B_take_0008,180,60,120,120,0,0,0,3938.135799999145,4.357521299999917,23252
P01_WHITE_B_take_0009,180,52,128,128,0,0,0,4148.397999999361,4.664064999999937,24320
P01_WHITE_B_take_0010,177,54,123,123,0,0,0,3919.6213000013813,4.368850400000156,16028
P01_WHITE_C_take_0001,174,60,114,114,0,0,0,3957.062900001347,4.231858900000134,26520
P01_WHITE_C_take_0002,181,57,124,124,0,0,0,4122.456599999168,4.490965899999992,23020
P01_WHITE_C_take_0003,177,59,118,118,0,0,0,3797.744999999395,4.253648599999906,16028
P01_WHITE_C_take_0004,175,53,122,122,0,0,0,3967.004600001019,4.462266499999714,23020
P01_WHITE_C_take_0005,181,58,123,123,0,0,0,4116.415899997264,4.450789699999859,5692
P01_WHITE_C_take_0006,182,58,124,124,0,0,0,4274.121899998136,4.570277499999975,22812
P01_WHITE_C_take_0007,181,60,121,121,0,0,0,3939.744999998311,4.283770000000004,18664
P01_WHITE_C_take_0008,181,58,123,123,0,0,0,4125.071800000569,4.476356300000134,30392
P01_WHITE_C_take_0009,181,54,127,127,0,0,0,4164.560200003962,4.5326317000003655,23252
P01_WHITE_C_take_0010,181,64,117,117,0,0,0,3864.706099997875,4.2182253000000856,24320
P01_WHITE_E_take_0001,180,65,115,115,0,0,0,3771.402499996384,4.171187800000098,16028
P01_WHITE_E_take_0002,180,64,116,116,0,0,0,3716.421000000082,4.148820800000067,19472
P01_WHITE_E_take_0003,181,59,122,122,0,0,0,4056.0807999986537,4.4175311999997575,13740
P01_WHITE_E_take_0004,180,57,123,123,0,0,0,4156.325800001923,4.583740599999601,13740
P01_WHITE_E_take_0005,181,57,124,124,0,0,0,4127.648100002261,4.493751900000007,25208
P01_WHITE_E_take_0006,181,56,125,125,0,0,0,4223.768900002597,4.576816099999633,7280
P01_WHITE_E_take_0007,182,54,128,128,0,0,0,4297.980500001813,4.633622599999853,26504
P01_WHITE_E_take_0008,181,59,122,122,0,0,0,4038.6193999966054,4.412518000000091,27164
P01_WHITE_E_take_0009,182,57,125,125,0,0,0,4317.585399997824,4.63978249999991,23684
P01_WHITE_E_take_0010,181,55,126,126,0,0,0,4218.945899996925,4.577287800000249,26520
P01_WHITE_I_take_0001,181,57,124,124,0,0,0,4086.566199999197,4.4580127999997785,22812
P01_WHITE_I_take_0002,182,61,121,121,0,0,0,4167.042199999287,4.493620899999769,16028
P01_WHITE_I_take_0003,182,59,123,123,0,0,0,4213.359900004434,4.523001300000033,19472
P01_WHITE_I_take_0004,185,61,124,124,0,0,0,4411.532899999202,4.713652700000239,13740
P01_WHITE_I_take_0005,183,58,125,125,0,0,0,4240.692200001831,4.549244499999986,23020
P01_WHITE_I_take_0006,182,63,119,119,0,0,0,4076.3891999990847,4.382229400000142,25208
P01_WHITE_I_take_0007,181,66,115,115,0,0,0,3798.270600000251,4.131737499999872,26504
P01_WHITE_I_take_0008,182,58,124,124,0,0,0,4298.3853999999155,4.611270700000205,7280
P01_WHITE_I_take_0009,182,59,123,123,0,0,0,4259.9746999967465,4.573080000000118,27164
P01_WHITE_I_take_0010,181,67,114,114,0,0,0,3814.4587000037973,4.136919100000341,23684
P01_WHITE_L_take_0001,181,62,119,119,0,0,0,3940.1854999955503,4.30665369999997,23020
P01_WHITE_L_take_0002,181,57,124,124,0,0,0,4099.963100001787,4.447769099999732,5692
P01_WHITE_L_take_0003,182,56,126,126,0,0,0,4297.877399999379,4.606646799999908,26520
P01_WHITE_L_take_0004,181,67,114,114,0,0,0,3863.5865999981434,4.215456800000084,18664
P01_WHITE_L_take_0005,181,61,120,120,0,0,0,4005.1129999992554,4.378076999999848,30392
P01_WHITE_L_take_0006,182,59,123,123,0,0,0,4224.827800000185,4.556852100000015,22812
P01_WHITE_L_take_0007,181,50,131,131,0,0,0,4410.1508000007925,4.797527100000025,23252
P01_WHITE_L_take_0008,181,57,124,124,0,0,0,4126.950300001681,4.485639400000309,24320
P01_WHITE_L_take_0009,181,62,119,119,0,0,0,4028.2541000010497,4.365673400000105,16028
P01_WHITE_L_take_0010,181,55,126,126,0,0,0,4235.606999999618,4.617582599999878,19472
P01_WHITE_M_take_0001,182,64,118,118,0,0,0,4080.0092999993467,4.3777022999997826,26504
P01_WHITE_M_take_0002,182,57,125,125,0,0,0,4393.704099999468,4.716587200000049,23684
P01_WHITE_M_take_0003,182,52,130,130,0,0,0,4645.45409999937,4.978970000000118,23020
P01_WHITE_M_take_0004,182,56,126,126,0,0,0,4447.607599997809,4.763334499999928,5692
P01_WHITE_M_take_0005,182,57,125,125,0,0,0,4319.589999998698,4.630800100000215,18664
P01_WHITE_M_take_0006,181,55,126,126,0,0,0,4217.949200000476,4.571687000000111,13740
P01_WHITE_M_take_0007,180,59,121,121,0,0,0,4032.5171000040427,4.42939350000006,5692
P01_WHITE_M_take_0008,182,58,124,124,0,0,0,4350.149300000339,4.663908699999865,30392
P01_WHITE_M_take_0009,182,56,126,126,0,0,0,4330.11690000103,4.6637565000000905,23252
P01_WHITE_M_take_0010,182,55,127,127,0,0,0,4296.349599996574,4.62579790000018,24320
P01_WHITE_N_take_0001,182,47,135,135,0,0,0,4756.609500003378,5.0907013999999435,13740
P01_WHITE_N_take_0002,182,51,131,131,0,0,0,4468.420999998216,4.830537899999854,16028
P01_WHITE_N_take_0003,181,57,124,124,0,0,0,4136.84559999956,4.5038494999998875,25208
P01_WHITE_N_take_0004,181,52,129,129,0,0,0,4400.509999998576,4.784658600000057,7280
P01_WHITE_N_take_0005,180,53,127,127,0,0,0,4078.0652999978884,4.578965600000174,18664
P01_WHITE_N_take_0006,181,57,124,124,0,0,0,4025.3495999986626,4.391275200000109,27164
P01_WHITE_N_take_0007,181,60,121,121,0,0,0,3972.91809999615,4.2970431999997345,26520
P01_WHITE_N_take_0008,182,54,128,128,0,0,0,4393.517500001508,4.757938100000047,19472
P01_WHITE_N_take_0009,182,51,131,131,0,0,0,4380.570700002409,4.741665000000012,25208
P01_WHITE_N_take_0010,181,53,128,128,0,0,0,4409.618999999566,4.781618099999832,22812
P01_WHITE_O_take_0001,182,55,127,127,0,0,0,4252.417300001525,4.585689600000023,7280
P01_WHITE_O_take_0002,182,58,124,124,0,0,0,4279.670099999748,4.5974740000001475,27164
P01_WHITE_O_take_0003,181,59,122,122,0,0,0,4033.0645000017284,4.380452400000195,26504
P01_WHITE_O_take_0004,181,52,129,129,0,0,0,4213.884400001916,4.59275099999968,23684
P01_WHITE_O_take_0005,181,61,120,120,0,0,0,4015.423399998781,4.374374900000021,23020
P01_WHITE_O_take_0006,182,55,127,127,0,0,0,4282.395099999121,4.6346881999998,26520
P01_WHITE_O_take_0007,181,59,122,122,0,0,0,4060.0836999983585,4.4167757000000165,5692
P01_WHITE_O_take_0008,181,57,124,124,0,0,0,4158.778699998038,4.53347500000018,18664
P01_WHITE_O_take_0009,181,57,124,124,0,0,0,4092.7065999999286,4.463611599999695,30392
P01_WHITE_O_take_0010,182,51,131,131,0,0,0,4379.668800000218,4.734905600000275,22812
P01_WHITE_P_take_0001,182,50,132,132,0,0,0,4485.247900001923,4.837820700000066,26504
P01_WHITE_P_take_0002,180,57,123,123,0,0,0,4020.670499998232,4.461334799999804,30392
P01_WHITE_P_take_0003,182,58,124,124,0,0,0,4204.669300002479,4.5481307000000015,23684
P01_WHITE_P_take_0004,182,57,125,125,0,0,0,4125.3417000007175,4.492761699999846,23020
P01_WHITE_P_take_0005,181,49,132,132,0,0,0,4500.593599998865,4.886162999999669,23252
P01_WHITE_P_take_0006,181,60,121,121,0,0,0,4062.2704000006706,4.414315500000157,24320
P01_WHITE_P_take_0007,180,54,126,126,0,0,0,4123.34509999846,4.672122199999649,23252
P01_WHITE_P_take_0008,180,50,130,130,0,0,0,4407.541600000059,4.894152200000008,24320
P01_WHITE_P_take_0009,181,53,128,128,0,0,0,4445.594899997559,4.793941899999936,16028
P01_WHITE_P_take_0010,182,55,127,127,0,0,0,4254.58200000412,4.595417300000008,5692
P01_WHITE_R_take_0001,182,51,131,131,0,0,0,4516.641000003801,4.858457499999986,18664
P01_WHITE_R_take_0002,182,50,132,132,0,0,0,4367.881499999839,4.715105700000095,30392
P01_WHITE_R_take_0003,182,58,124,124,0,0,0,4182.791600002474,4.521161799999845,23252
P01_WHITE_R_take_0004,181,49,132,132,0,0,0,4504.983800000446,4.889270499999839,19472
P01_WHITE_R_take_0005,181,54,127,127,0,0,0,4207.251200002702,4.595263000000159,13740
P01_WHITE_R_take_0006,181,55,126,126,0,0,0,4249.446899997565,4.611235400000169,25208
P01_WHITE_R_take_0007,182,48,134,134,0,0,0,4645.034699997268,4.9929299999998875,24320
P01_WHITE_R_take_0008,182,40,142,142,0,0,0,4751.908899999307,5.138128699999925,13740
P01_WHITE_R_take_0009,181,60,121,121,0,0,0,4017.5957000014932,4.358074600000236,7280
P01_WHITE_R_take_0010,181,55,126,126,0,0,0,4205.817299996397,4.560973000000104,27164
P01_WHITE_S_take_0001,182,59,123,123,0,0,0,4000.479099995573,4.361198800000238,16028
P01_WHITE_S_take_0002,182,62,120,120,0,0,0,4106.623000000127,4.457220799999959,19472
P01_WHITE_S_take_0003,181,55,126,126,0,0,0,4239.159900000686,4.608272500000112,26520
P01_WHITE_S_take_0004,182,59,123,123,0,0,0,4061.8868000019575,4.439427699999669,25208
P01_WHITE_S_take_0005,182,52,130,119,11,0,0,5497.94669999892,5.875454600000012,7280
P01_WHITE_S_take_0006,182,59,123,123,0,0,0,4091.8445000006614,4.451243299999987,27164
P01_WHITE_S_take_0007,175,56,119,119,0,0,0,4043.7026000017795,4.404510099999698,5692
P01_WHITE_S_take_0008,181,61,120,120,0,0,0,3991.522799999075,4.322039099999984,22812
P01_WHITE_S_take_0009,182,54,128,128,0,0,0,4269.72749999868,4.636137200000121,26520
P01_WHITE_S_take_0010,181,64,117,117,0,0,0,3867.667200001506,4.2170859000002565,26504
P01_WHITE_T_take_0001,182,61,121,121,0,0,0,4097.688599999401,4.457636200000252,22812
P01_WHITE_T_take_0002,182,63,119,119,0,0,0,4032.8220999967925,4.376548499999899,26504
P01_WHITE_T_take_0003,182,57,125,125,0,0,0,4242.77979999988,4.596653900000092,23684
P01_WHITE_T_take_0004,181,62,119,119,0,0,0,3959.4758999996884,4.308176700000331,23684
P01_WHITE_T_take_0005,181,55,126,126,0,0,0,4236.411699999735,4.59295689999999,23020
P01_WHITE_T_take_0006,181,59,122,122,0,0,0,4154.930799996691,4.503842300000088,5692
P01_WHITE_T_take_0007,182,57,125,125,0,0,0,4167.475900000682,4.546727700000247,23020
P01_WHITE_T_take_0008,181,61,120,120,0,0,0,3990.9732000000986,4.3440324000002875,18664
P01_WHITE_T_take_0009,182,61,121,121,0,0,0,4077.2960999970564,4.4263983000000735,5692
P01_WHITE_T_take_0010,183,60,123,123,0,0,0,4338.248400001703,4.657233600000382,5692
P01_WHITE_U_take_0001,179,54,125,125,0,0,0,4085.8672000008482,4.489708999999948,23684
P01_WHITE_U_take_0002,174,34,140,140,0,0,0,4908.165000001645,5.249064600000111,22812
P01_WHITE_U_take_0003,180,58,122,122,0,0,0,4067.7471000003607,4.528229999999894,16028
P01_WHITE_U_take_0004,180,48,132,132,0,0,0,4362.827100001141,4.8568795999999566,19472
P01_WHITE_U_take_0005,179,52,127,127,0,0,0,4175.245800000994,4.542093600000044,23020
P01_WHITE_U_take_0006,179,53,126,126,0,0,0,4165.628199994899,4.656214299999647,13740
P01_WHITE_U_take_0007,177,53,124,124,0,0,0,4027.81010000308,4.497231800000009,19472
P01_WHITE_U_take_0008,180,54,126,126,0,0,0,4107.222499999352,4.6407445999998345,25208
P01_WHITE_U_take_0009,178,69,109,109,0,0,0,3610.639500003799,3.961786099999699,19472
P01_WHITE_U_take_0010,178,54,124,124,0,0,0,4117.983699998604,4.50464570000031,25208
P01_WHITE_V_take_0001,182,59,123,123,0,0,0,4131.4918000016405,4.477110699999685,18664
P01_WHITE_V_take_0002,182,57,125,125,0,0,0,4260.58550000198,4.619807499999752,30392
P01_WHITE_V_take_0003,181,61,120,120,0,0,0,4047.4021000036373,4.3890863000001445,30392
P01_WHITE_V_take_0004,182,56,126,126,0,0,0,4273.140099993725,4.632338299999901,23252
P01_WHITE_V_take_0005,182,56,126,126,0,0,0,4269.730099999833,4.632582900000216,24320
P01_WHITE_V_take_0006,182,55,127,127,0,0,0,4310.727499995664,4.687161600000309,13740
P01_WHITE_V_take_0007,181,60,121,121,0,0,0,4030.1038000002336,4.368341300000338,23252
P01_WHITE_V_take_0008,181,46,135,135,0,0,0,4540.821200000664,4.9180867000000035,24320
P01_WHITE_V_take_0009,182,56,126,126,0,0,0,4366.384000003563,4.678861899999902,16028
P01_WHITE_V_take_0010,181,57,124,124,0,0,0,4208.075000000008,4.579425799999626,16028
P01_WHITE_W_take_0001,181,58,123,123,0,0,0,4098.031900003207,4.4493946000002325,19472
P01_WHITE_W_take_0002,182,56,126,126,0,0,0,4326.462000000447,4.648494100000335,19472
P01_WHITE_W_take_0003,182,59,123,123,0,0,0,4117.194800001016,4.461132700000235,25208
P01_WHITE_W_take_0004,181,57,124,124,0,0,0,4146.229099999346,4.5002432999999655,13740
P01_WHITE_W_take_0005,181,54,127,127,0,0,0,4313.252800001919,4.686449200000425,25208
P01_WHITE_W_take_0006,181,68,113,113,0,0,0,3824.4918999944275,4.13509780000004,7280
P01_WHITE_W_take_0007,182,55,127,127,0,0,0,4324.238899999727,4.643789600000218,7280
P01_WHITE_W_take_0008,182,64,118,118,0,0,0,4006.1512999986917,4.313834600000064,27164
P01_WHITE_W_take_0009,182,58,124,124,0,0,0,4302.672500002245,4.624813399999766,26520
P01_WHITE_W_take_0010,181,66,115,115,0,0,0,3847.347599999466,4.181308799999897,27164
P01_WHITE_Y_take_0001,181,54,127,127,0,0,0,4388.437699998121,4.722955499999898,26520
P01_WHITE_Y_take_0002,182,56,126,126,0,0,0,4337.944700002936,4.657053299999916,22812
P01_WHITE_Y_take_0003,182,52,130,130,0,0,0,4483.9287999980115,4.837119100000109,26504
P01_WHITE_Y_take_0004,182,62,120,120,0,0,0,4054.0296000017406,4.39561330000015,23684
P01_WHITE_Y_take_0005,182,55,127,127,0,0,0,4249.7355000000425,4.592621400000098,23020
P01_WHITE_Y_take_0006,182,56,126,126,0,0,0,4350.009700004193,4.690711600000213,5692
P01_WHITE_Y_take_0007,181,53,128,128,0,0,0,4248.451599999953,4.602025099999992,22812
P01_WHITE_Y_take_0008,181,72,109,109,0,0,0,3599.097699998765,3.8931613999998262,26504
P01_WHITE_Y_take_0009,182,59,123,123,0,0,0,4252.838000000793,4.590231800000311,18664
P01_WHITE_Y_take_0010,181,64,117,117,0,0,0,4003.7208999997347,4.344129000000066,23684
P02_BLACK_A_take_0001,159,55,104,104,0,0,0,3552.9696999992666,3.8077880000000732,22812
P02_BLACK_A_take_0002,156,46,110,110,0,0,0,3668.9688000001297,3.9287664999997105,18664
P02_BLACK_A_take_0003,159,55,104,104,0,0,0,3612.378799999533,3.871158799999648,26504
P02_BLACK_A_take_0004,158,55,103,103,0,0,0,3646.426699998756,3.893853399999898,23252
P02_BLACK_A_take_0005,161,53,108,105,3,0,0,4041.449999998804,4.305679699999928,16028
P02_BLACK_A_take_0006,157,59,98,98,0,0,0,3293.85019999836,3.5221646999998484,22812
P02_BLACK_A_take_0007,158,61,97,97,0,0,0,3343.2136999999784,3.5906119999999646,24320
P02_BLACK_A_take_0008,160,43,117,117,0,0,0,3953.041700002359,4.232527000000118,24320
P02_BLACK_A_take_0009,159,63,96,96,0,0,0,3227.1810000006553,3.4607872999999927,23684
P02_BLACK_A_take_0010,158,62,96,96,0,0,0,3210.4239000018424,3.4457211999997526,16028
P02_BLACK_B_take_0001,157,58,99,99,0,0,0,3336.7516999987856,3.5753138999998555,26504
P02_BLACK_B_take_0002,162,54,108,108,0,0,0,3799.9045999999908,4.054256700000224,18664
P02_BLACK_B_take_0003,159,62,97,97,0,0,0,3168.0460999978095,3.4161066000001483,13740
P02_BLACK_B_take_0004,158,58,100,100,0,0,0,3335.414999999557,3.5798993999997037,19472
P02_BLACK_B_take_0005,162,64,98,98,0,0,0,3258.355700003449,3.4907170000001315,30392
P02_BLACK_B_take_0006,157,52,105,105,0,0,0,3475.034600000072,3.7310591999998906,23684
P02_BLACK_B_take_0007,158,60,98,98,0,0,0,3384.2311999997037,3.637318100000357,25208
